IT8.7/1
ORIGINATOR	"Wolf Faust"
DESCRIPTOR	"Velvia 100, 100F, Astia 100F, Provia 400X and Sensia 100 (Emul. 687 or higher), Type 3, L* a* b* (light D50, viewing angle 2)"
MANUFACTURER	"Wolf Faust - http://www.coloraid.de"
CREATED	"May 04, 2013"
DIFFUSE_GEOMETRY	"opal"
SERIAL	"N130501 Batch Average Data"
MATERIAL	"Fujichrome Velvia 100(F) + Provia 400X + Sensia 100 + Astia 100F (N3)"
Note: XYZ/Lab/LCh data was calculated from the spectral data below and may differ from mean XYZ/Lab/LCh data provided elsewhere.
ID	Name	X	Y	Z	L	a	b	C	h	380nm	390nm	400nm	410nm	420nm	430nm	440nm	450nm	460nm	470nm	480nm	490nm	500nm	510nm	520nm	530nm	540nm	550nm	560nm	570nm	580nm	590nm	600nm	610nm	620nm	630nm	640nm	650nm	660nm	670nm	680nm	690nm	700nm	710nm	720nm	730nm	740nm	750nm	760nm	770nm	780nm
229	K9   	 21.20	 20.23	 19.90	 52.10	  8.25	 -7.07	 10.87	 319.39	0.00817673	0.01489712	0.08476844	0.18725021	0.21920034	0.21612848	0.21047509	0.21447951	0.23351515	0.26686910	0.30558722	0.32678262	0.31245219	0.27254268	0.22820885	0.18831662	0.15649002	0.13630439	0.13128213	0.14443742	0.17662380	0.21903627	0.25338511	0.26779170	0.26602335	0.25627726	0.24742974	0.24715313	0.25831631	0.28589816	0.33537831	0.40676260	0.49353255	0.58131471	0.66124260	0.72699518	0.78028232	0.82036060	0.85219989	0.87511240	0.89510480
230	K10  	 23.46	 20.43	 23.09	 52.32	 17.68	-13.01	 21.95	 323.65	0.00955664	0.01707593	0.09661340	0.21794562	0.26170369	0.26380086	0.25956039	0.26287182	0.27951584	0.30641766	0.33314973	0.33863001	0.30956118	0.25968412	0.21084350	0.17042728	0.14009365	0.12182802	0.11876494	0.13480037	0.17306698	0.22702956	0.27709091	0.30617517	0.31438758	0.31043798	0.30565203	0.30963928	0.32489127	0.35577902	0.40709816	0.47724502	0.55859718	0.63719442	0.70659075	0.76217690	0.80702767	0.84029127	0.86706702	0.88606793	0.90318440
231	K11  	 25.86	 20.41	 26.83	 52.30	 28.08	-19.78	 34.34	 324.84	0.01144240	0.01960188	0.10997457	0.25322713	0.31259696	0.32251875	0.32056100	0.32241987	0.33412649	0.35031752	0.36004974	0.34620828	0.30099479	0.24143645	0.18896079	0.14895981	0.12076647	0.10458095	0.10322973	0.12139989	0.16464281	0.22984229	0.29746509	0.34489096	0.36713233	0.37244144	0.37487033	0.38592855	0.40700844	0.44134944	0.49290228	0.55873629	0.63103221	0.69738134	0.75416905	0.79846130	0.83413543	0.86041530	0.88194066	0.89703301	0.91122499
232	K12  	 34.49	 21.31	 40.51	 53.29	 56.25	-38.30	 68.05	 325.75	0.01737473	0.02831908	0.15352780	0.37349240	0.49532566	0.54325630	0.55550199	0.54920628	0.53163753	0.49499489	0.43751571	0.36217548	0.27469595	0.19446391	0.13710554	0.10063230	0.07829440	0.06693949	0.06822001	0.08829269	0.13914430	0.22936268	0.34559017	0.45459840	0.53552862	0.59141314	0.64091767	0.69605904	0.74659154	0.78442076	0.81232744	0.83359245	0.85185503	0.86607650	0.87963142	0.89037321	0.90103565	0.90908002	0.91753988	0.92313090	0.93074688
233	K13  	 27.52	 41.45	 53.48	 70.49	-43.59	-23.95	 49.74	 208.79	0.02127434	0.03091636	0.15103088	0.36978624	0.50609566	0.58113812	0.62752677	0.65833386	0.68220601	0.69559441	0.70083256	0.69767268	0.68269312	0.66497758	0.64628220	0.61114998	0.56227204	0.50939764	0.44831826	0.37489827	0.29347838	0.21614111	0.15305118	0.10891167	0.08163189	0.06458409	0.05351296	0.04787129	0.04811762	0.05698359	0.07974128	0.12372638	0.19554920	0.29229753	0.40268137	0.51143409	0.60943147	0.68967986	0.75456654	0.80344044	0.84280679
234	K14  	 26.08	 12.54	 35.59	 42.07	 73.05	-50.99	 89.09	 325.09	0.01635764	0.02674373	0.14576590	0.35947374	0.48338869	0.53264651	0.53864015	0.51640483	0.47238242	0.40189363	0.31110995	0.21623180	0.13179201	0.07229218	0.03987329	0.02441806	0.01694734	0.01359134	0.01439790	0.02262309	0.04840244	0.10862029	0.20913903	0.32629369	0.42855245	0.50563914	0.56977169	0.63381165	0.69145865	0.73749239	0.77492533	0.80582661	0.83244836	0.85270237	0.87023092	0.88340582	0.89575784	0.90491408	0.91406526	0.92004891	0.92805268
235	K15  	 58.55	 59.71	  4.00	 81.68	  2.37	 95.50	 95.53	 88.58	0.00028256	0.00140346	0.01195140	0.01875238	0.01390836	0.00920160	0.00744977	0.00838322	0.01313820	0.02759565	0.06679474	0.14708676	0.26319986	0.38899450	0.49695273	0.56650872	0.60244318	0.62544431	0.64193388	0.65235976	0.66496111	0.68909961	0.71877135	0.73724274	0.74252891	0.74409652	0.75946538	0.79523442	0.83325229	0.86059041	0.87850064	0.89099137	0.90139775	0.90860521	0.91573835	0.92083876	0.92675096	0.93082830	0.93573420	0.93843413	0.94323064
236	K16  	  0.70	  0.75	  0.66	  6.79	 -1.10	 -0.74	  1.33	 213.77	0.00104127	0.00117690	0.00606842	0.00955129	0.00730742	0.00482330	0.00370732	0.00374273	0.00512795	0.00895056	0.01612399	0.02308834	0.02317345	0.01692104	0.01048819	0.00641416	0.00409977	0.00281252	0.00246449	0.00311255	0.00510459	0.00797162	0.00991575	0.01001674	0.00915844	0.00801306	0.00690539	0.00627552	0.00663420	0.00904175	0.01604362	0.03313348	0.07001560	0.13503123	0.22824004	0.33901269	0.45320977	0.55734058	0.64733650	0.71929199	0.77877266
237	K17  	 15.18	  7.05	  0.45	 31.91	 63.46	 46.62	 78.75	 36.30	0.00024293	0.00035169	0.00557552	0.00874801	0.00605203	0.00351249	0.00239416	0.00231543	0.00322946	0.00585040	0.01095141	0.01571122	0.01516948	0.01037572	0.00606613	0.00366961	0.00251665	0.00206121	0.00242848	0.00504996	0.01552346	0.04865899	0.12159236	0.22786736	0.33774609	0.43014895	0.50794465	0.58116173	0.64545081	0.69749538	0.74060865	0.77698971	0.80813348	0.83218608	0.85257672	0.86815429	0.88281650	0.89399559	0.90494733	0.91242200	0.92196788
238	K18  	 18.16	 31.30	  3.83	 62.76	-52.87	 63.90	 82.94	 129.61	0.00144915	0.00234449	0.01160519	0.01832251	0.01426168	0.00999400	0.00836890	0.00939858	0.01442639	0.02931362	0.06830058	0.14438354	0.24877453	0.35513897	0.43764283	0.47655677	0.47523621	0.45098147	0.40967960	0.35233238	0.28403246	0.21556071	0.15678946	0.11391486	0.08660885	0.06922279	0.05782631	0.05204055	0.05252749	0.06220752	0.08637907	0.13228770	0.20575125	0.30298084	0.41208123	0.51868007	0.61411851	0.69231621	0.75568071	0.80358615	0.84281735
239	K19  	  6.65	  3.81	 32.28	 23.02	 36.87	-79.00	 87.18	 295.02	0.01503560	0.02148133	0.10670210	0.26894731	0.37922906	0.44108719	0.46906718	0.46878056	0.44314190	0.38769876	0.30909296	0.22242954	0.14139782	0.08103550	0.04590313	0.02752096	0.01761290	0.01214098	0.00989425	0.01027780	0.01251211	0.01451821	0.01404397	0.01181343	0.00959080	0.00777163	0.00638882	0.00562457	0.00574872	0.00767939	0.01383618	0.02919941	0.06328446	0.12499806	0.21537830	0.32463995	0.43873282	0.54385650	0.63547396	0.70934828	0.77068595
240	K20  	  2.85	  1.48	  6.06	 12.47	 31.93	-34.65	 47.12	 312.66	0.00359601	0.00687344	0.04069672	0.08682089	0.09582086	0.08786477	0.07948364	0.07548545	0.07590197	0.07706569	0.07172157	0.05470182	0.03186192	0.01471293	0.00647424	0.00320652	0.00187891	0.00128664	0.00127061	0.00210415	0.00512677	0.01242354	0.02345518	0.03367229	0.03958509	0.04111145	0.04023317	0.03990598	0.04311821	0.05384785	0.07825378	0.12385778	0.19673956	0.29275684	0.40042565	0.50549668	0.60015615	0.67826466	0.74213846	0.79086714	0.83170960
241	K21  	 13.07	  9.54	 21.26	 37.00	 28.37	-35.88	 45.74	 308.34	0.00972207	0.01678888	0.09348937	0.21486331	0.26438202	0.27111607	0.26712189	0.26556986	0.27034076	0.27527808	0.26915145	0.23947906	0.18621724	0.12956974	0.08772834	0.06146181	0.04552286	0.03676904	0.03557573	0.04421891	0.06670826	0.10229050	0.13874829	0.16188950	0.16981243	0.16780586	0.16311935	0.16298468	0.17178899	0.19558724	0.24096892	0.31036994	0.39978848	0.49555040	0.58678014	0.66473889	0.72980040	0.78009830	0.82061158	0.85044246	0.87611290
242	K22  	  0.43	  0.87	  1.37	  7.82	-16.37	 -9.89	 19.12	 211.13	0.00121640	0.00177294	0.00906152	0.01593084	0.01404365	0.01067857	0.00902480	0.00939387	0.01235610	0.01947891	0.03133930	0.04141726	0.04018703	0.02955477	0.01873132	0.01143008	0.00699648	0.00440397	0.00323679	0.00305504	0.00330743	0.00324069	0.00246049	0.00167796	0.00119817	0.00092987	0.00070639	0.00059376	0.00053447	0.00080959	0.00197618	0.00573602	0.01772897	0.04833992	0.10820306	0.19921991	0.31102618	0.42723727	0.53651454	0.63014161	0.70929079
243	L1   	  1.70	  1.48	  1.41	 12.46	  7.38	 -2.49	  7.79	 341.33	0.00165437	0.00240142	0.01205677	0.02060963	0.01738757	0.01255291	0.01019629	0.01028322	0.01306187	0.01992113	0.03096130	0.03942417	0.03671162	0.02593233	0.01602681	0.00996985	0.00654802	0.00471048	0.00430033	0.00574239	0.01010345	0.01720593	0.02372473	0.02658298	0.02627124	0.02436229	0.02203193	0.02084829	0.02224078	0.02846444	0.04416854	0.07658407	0.13469472	0.22031063	0.32567360	0.43661507	0.54170414	0.63188306	0.70682053	0.76507751	0.81314385
244	L2   	  2.07	  1.43	  1.53	 12.18	 17.48	 -4.31	 18.00	 346.14	0.00131334	0.00248065	0.01390517	0.02458091	0.02129047	0.01572780	0.01275093	0.01261101	0.01533717	0.02174841	0.03091349	0.03553845	0.02968616	0.01868433	0.01044071	0.00603120	0.00378535	0.00271365	0.00258804	0.00388481	0.00816505	0.01663913	0.02693564	0.03437237	0.03720600	0.03666405	0.03475557	0.03384386	0.03628201	0.04543641	0.06697383	0.10855238	0.17720033	0.27080124	0.37867979	0.48648718	0.58495222	0.66711567	0.73454708	0.78636757	0.82907182
245	L3   	  2.63	  1.46	  1.71	 12.37	 28.19	 -6.01	 28.83	 347.98	0.00136162	0.00288555	0.01675475	0.03062686	0.02747338	0.02083854	0.01695624	0.01632461	0.01869106	0.02401648	0.02985885	0.02962092	0.02114385	0.01128994	0.00542053	0.00279775	0.00165623	0.00116320	0.00119388	0.00214473	0.00564880	0.01453658	0.02886635	0.04331566	0.05270680	0.05622737	0.05626889	0.05683025	0.06158537	0.07550365	0.10543098	0.15836152	0.23829118	0.33802394	0.44513930	0.54622309	0.63521387	0.70727378	0.76550767	0.80952775	0.84599101
246	L4   	  3.58	  1.58	  2.02	 13.10	 41.32	 -7.91	 42.07	 349.16	0.00148580	0.00355498	0.02195169	0.04257869	0.04087522	0.03252511	0.02651648	0.02397931	0.02399321	0.02479953	0.02288618	0.01607278	0.00778332	0.00272377	0.00092089	0.00036544	0.00016406	0.00012669	0.00016889	0.00044485	0.00193250	0.00809059	0.02430954	0.05012702	0.07598308	0.09357972	0.10301007	0.11045733	0.12231420	0.14641203	0.19071625	0.25984881	0.35149750	0.45263007	0.55081009	0.63658734	0.70875404	0.76521223	0.81021997	0.84347683	0.87160451
247	L5   	  6.27	  5.22	  4.94	 27.34	 14.24	 -3.50	 14.67	 346.20	0.00259940	0.00529389	0.03120830	0.06064945	0.05963582	0.04986275	0.04391357	0.04423030	0.05202043	0.06891450	0.09220536	0.10697658	0.09901742	0.07534333	0.05254133	0.03671766	0.02665794	0.02099018	0.02001126	0.02529673	0.03951232	0.06190773	0.08349442	0.09533923	0.09749176	0.09396249	0.08911065	0.08739087	0.09217853	0.10870864	0.14362037	0.20280309	0.28764200	0.38874324	0.49307090	0.58860110	0.67064801	0.73599511	0.78814747	0.82719051	0.85974145
248	L6   	  7.77	  5.10	  5.44	 27.01	 30.61	 -6.64	 31.32	 347.76	0.00299993	0.00595155	0.03624024	0.07226421	0.07311024	0.06248675	0.05521428	0.05455035	0.06129595	0.07543685	0.09160905	0.09537272	0.07864482	0.05304817	0.03318431	0.02154879	0.01505264	0.01176469	0.01173104	0.01675852	0.03144116	0.05971712	0.09571382	0.12540481	0.14143459	0.14591444	0.14531917	0.14728443	0.15699319	0.18096413	0.22628594	0.29595028	0.38657443	0.48482008	0.57886843	0.66007456	0.72748929	0.77969465	0.82095990	0.85140289	0.87749244
249	L7   	 10.25	  5.47	  6.08	 28.03	 47.02	 -7.92	 47.68	 350.43	0.00269041	0.00678230	0.04239294	0.08702395	0.09085091	0.07950633	0.07049822	0.06804139	0.07238960	0.08150763	0.08788195	0.08006002	0.05705263	0.03295885	0.01789522	0.01051725	0.00698669	0.00538858	0.00569947	0.00952511	0.02236197	0.05369237	0.10570915	0.16297907	0.20674023	0.23165162	0.24550635	0.25974837	0.28095095	0.31642217	0.37224011	0.44730781	0.53350692	0.61640065	0.68909923	0.74752776	0.79463733	0.83014195	0.85834568	0.87892828	0.89737591
250	L8   	 13.84	  5.95	  7.01	 29.30	 66.53	 -9.80	 67.25	 351.62	0.00338063	0.00802189	0.05231247	0.11389651	0.12670561	0.11555343	0.10220909	0.09291991	0.08711888	0.07971579	0.06468767	0.04195845	0.02039296	0.00780471	0.00293529	0.00136032	0.00078524	0.00059579	0.00072996	0.00175562	0.00670656	0.02638982	0.07977423	0.17201072	0.27955736	0.37613923	0.45781903	0.53228015	0.59745513	0.65298678	0.70243561	0.74701027	0.78647819	0.81756522	0.84333225	0.86279020	0.87984163	0.89242600	0.90383884	0.91178346	0.92118731
251	L9   	 21.21	 20.33	 17.32	 52.20	  7.83	 -1.27	  7.94	 350.82	0.00724929	0.01330463	0.07623079	0.16532884	0.18874678	0.18200607	0.17511555	0.17877482	0.19797112	0.23331993	0.27753487	0.30720983	0.30154829	0.26793644	0.22715695	0.18891048	0.15785049	0.13801311	0.13326902	0.14691569	0.17996258	0.22369533	0.25958206	0.27527410	0.27428236	0.26496315	0.25650802	0.25677819	0.26855191	0.29674473	0.34670274	0.41812973	0.50435882	0.59089919	0.66918832	0.73329496	0.78522578	0.82420657	0.85503695	0.87731181	0.89683450
252	L10  	 23.99	 20.45	 18.27	 52.34	 19.91	 -3.16	 20.16	 350.98	0.00724697	0.01413587	0.08174065	0.17894645	0.20633559	0.20042632	0.19309847	0.19577910	0.21337982	0.24513830	0.28213924	0.30146466	0.28534704	0.24434421	0.20053453	0.16310133	0.13468657	0.11770470	0.11574525	0.13340783	0.17502388	0.23539352	0.29456267	0.33259877	0.34738622	0.34768031	0.34631541	0.35392457	0.37224210	0.40500490	0.45661444	0.52447892	0.60071655	0.67234400	0.73433485	0.78342786	0.82286974	0.85208529	0.87561975	0.89242943	0.90806907
253	L11  	 26.66	 20.55	 19.05	 52.45	 30.69	 -4.68	 31.05	 351.33	0.00743389	0.01478493	0.08637120	0.19075120	0.22194799	0.21693674	0.20914121	0.21073715	0.22644287	0.25421116	0.28391882	0.29346870	0.26821371	0.22152205	0.17603653	0.13996828	0.11416093	0.09955305	0.09941956	0.11931599	0.16666733	0.24061454	0.32176495	0.38404351	0.41864050	0.43323581	0.44385131	0.46297852	0.49025080	0.52681542	0.57594936	0.63427847	0.69530228	0.74888276	0.79380397	0.82811475	0.85605370	0.87652001	0.89368761	0.90573198	0.91798225
254	L12  	 31.98	 21.43	 20.87	 53.42	 46.90	 -6.78	 47.38	 351.77	0.00821048	0.01615825	0.09571024	0.21430636	0.25343008	0.25078123	0.24249506	0.24210700	0.25436622	0.27502556	0.29231129	0.28616017	0.24702095	0.19237791	0.14505391	0.11110726	0.08865312	0.07687084	0.07843767	0.10005257	0.15354149	0.24588975	0.36191043	0.46861069	0.54679257	0.60085551	0.64959900	0.70495270	0.75570308	0.79342807	0.82061400	0.84081579	0.85781450	0.87064772	0.88297911	0.89266438	0.90285316	0.91061426	0.91865677	0.92396504	0.93142233
255	L13  	 23.00	 36.67	 51.76	 67.03	-47.76	-28.06	 55.39	 210.43	0.02056230	0.02955265	0.14191627	0.34868592	0.48064703	0.55647312	0.60533755	0.63853384	0.66373332	0.67758559	0.68218748	0.67754874	0.66038596	0.63934765	0.61584436	0.57446669	0.51791192	0.45597025	0.38621666	0.30704331	0.22438115	0.15095774	0.09619631	0.06200308	0.04319088	0.03247334	0.02581882	0.02238835	0.02226898	0.02709669	0.04098247	0.07101122	0.12664237	0.21105730	0.31732813	0.43112598	0.53958607	0.63257596	0.70964840	0.76905422	0.81704781
256	L14  	 19.46	  7.99	 27.52	 33.96	 77.95	-52.56	 94.01	 326.01	0.01387568	0.02266171	0.12617551	0.31219466	0.41866623	0.45550148	0.44989448	0.41584251	0.35999462	0.28134143	0.19111703	0.11034414	0.05293112	0.02192028	0.00936075	0.00481018	0.00299649	0.00231759	0.00255849	0.00483917	0.01427597	0.04490024	0.11397299	0.21683545	0.32415387	0.41399318	0.48857700	0.55833224	0.62043093	0.67302961	0.71953338	0.76066497	0.79694999	0.82519271	0.84874725	0.86634340	0.88201749	0.89353053	0.90451619	0.91201641	0.92128670
257	L15  	 56.97	 55.78	  2.21	 79.49	  7.98	 104.77	 105.07	 85.64	0.00024293	0.00016412	0.00334712	0.00469684	0.00280353	0.00158272	0.00133092	0.00177025	0.00317990	0.00784946	0.02453069	0.07156678	0.16238816	0.28509359	0.40788925	0.49840280	0.55155917	0.58534281	0.60909060	0.62599951	0.64501088	0.67484721	0.70872733	0.73008754	0.73752541	0.74082014	0.75740516	0.79404747	0.83247834	0.85996368	0.87781627	0.89006442	0.90037770	0.90737926	0.91447189	0.91940095	0.92525134	0.92942386	0.93455533	0.93741607	0.94260353
258	L16  	  0.07	  0.06	  0.05	  0.51	  0.69	 -0.13	  0.70	 349.34	0.00112121	0.00066924	0.00100158	0.00133951	0.00079772	0.00035954	0.00022508	0.00027113	0.00036416	0.00073240	0.00144482	0.00204050	0.00174549	0.00097531	0.00050041	0.00024710	0.00015240	0.00011083	0.00012886	0.00018324	0.00034538	0.00059444	0.00079392	0.00090529	0.00092423	0.00085718	0.00081508	0.00076731	0.00080124	0.00104514	0.00230153	0.00636297	0.01907550	0.05116706	0.11282971	0.20543376	0.31838978	0.43485521	0.54377463	0.63654094	0.71484368
259	L17  	 11.08	  4.76	  0.04	 26.03	 61.91	 44.03	 75.97	 35.42	0.00026094	0.00001536	0.00095821	0.00152502	0.00077691	0.00020382	0.00005621	0.00010784	0.00019912	0.00056881	0.00137929	0.00207917	0.00178253	0.00092128	0.00044340	0.00021045	0.00011387	0.00012900	0.00023912	0.00066317	0.00318388	0.01536495	0.05546255	0.13622088	0.24103845	0.34133095	0.42738304	0.50452445	0.57148840	0.62905986	0.68170046	0.72968360	0.77241921	0.80590789	0.83343595	0.85430324	0.87284782	0.88712199	0.90029304	0.90951350	0.92041270
260	L18  	 12.82	 23.82	  1.88	 55.90	-54.73	 67.22	 86.69	 129.15	0.00103109	0.00099004	0.00322802	0.00433065	0.00272065	0.00159667	0.00136538	0.00175630	0.00305062	0.00740901	0.02289283	0.06539605	0.14435649	0.24563871	0.33780592	0.39001742	0.39672803	0.37363149	0.33043340	0.27216935	0.20586303	0.14296515	0.09334441	0.06102758	0.04280566	0.03223140	0.02564937	0.02226091	0.02229717	0.02742930	0.04178434	0.07249051	0.12869907	0.21327639	0.31909023	0.43171498	0.53881852	0.63072691	0.70729964	0.76662978	0.81544000
261	L19  	  4.10	  1.42	 22.19	 12.06	 53.57	-80.70	 96.86	 303.57	0.01161974	0.01560159	0.07539284	0.19305072	0.27758572	0.32662167	0.34663585	0.33977293	0.30781786	0.24942194	0.17487047	0.10405368	0.05129343	0.02161212	0.00912061	0.00435745	0.00236470	0.00146866	0.00112305	0.00116436	0.00152051	0.00180193	0.00163776	0.00134804	0.00114482	0.00095730	0.00082279	0.00077063	0.00074683	0.00095189	0.00194368	0.00544458	0.01684344	0.04642817	0.10488705	0.19455566	0.30571392	0.42194196	0.53151073	0.62555079	0.70525811
262	L20  	  4.69	  2.36	  4.16	 17.29	 39.08	-16.48	 42.41	 337.13	0.00257793	0.00542885	0.03302596	0.06680112	0.06858013	0.05874642	0.05103503	0.04830135	0.05017846	0.05448105	0.05517999	0.04543771	0.02802726	0.01345218	0.00607727	0.00307599	0.00182349	0.00130235	0.00137871	0.00256232	0.00722865	0.02014612	0.04363881	0.07081969	0.09163573	0.10248232	0.10668578	0.11085803	0.12053137	0.14280365	0.18524565	0.25233996	0.34235156	0.44264526	0.54085301	0.62703137	0.69974490	0.75676835	0.80257915	0.83654190	0.86589094
263	L21  	 13.01	  9.53	 10.88	 36.98	 28.08	-10.46	 29.96	 339.57	0.00473591	0.00992125	0.05829086	0.12333674	0.13556791	0.12552384	0.11673435	0.11657076	0.12736163	0.14799164	0.17001816	0.17440084	0.15022676	0.11162413	0.07853436	0.05629534	0.04228736	0.03466654	0.03420663	0.04399498	0.06953901	0.11237121	0.16022941	0.19522106	0.21172119	0.21474464	0.21337910	0.21675528	0.22940906	0.25756523	0.30736965	0.37931941	0.46724528	0.55698217	0.63921466	0.70769962	0.76375839	0.80664697	0.84077529	0.86581857	0.88799746
264	L22  	  1.12	  0.70	  0.13	  6.30	 17.05	  8.38	 19.00	 26.17	0.00067722	0.00053977	0.00154639	0.00208609	0.00123800	0.00056861	0.00034888	0.00042725	0.00061910	0.00136988	0.00343340	0.00647577	0.00780343	0.00623147	0.00398916	0.00244807	0.00156256	0.00112082	0.00109476	0.00179461	0.00420169	0.00933158	0.01588458	0.02080043	0.02278600	0.02255423	0.02122682	0.02055354	0.02212256	0.02859086	0.04467918	0.07793255	0.13697024	0.22347265	0.32914391	0.43984143	0.54430516	0.63366420	0.70803651	0.76560931	0.81330814
265	GS0  	 74.55	 77.60	 61.91	 90.60	 -0.57	  2.06	  2.13	 105.55	0.02321606	0.03746053	0.19264224	0.46667077	0.62284253	0.69518246	0.73289485	0.75555670	0.77533735	0.78880082	0.79759036	0.80101046	0.79525301	0.79086791	0.79147524	0.78300919	0.77181825	0.77000410	0.76892195	0.75995574	0.75092357	0.75703105	0.77462952	0.78523504	0.78476480	0.78232752	0.79584159	0.83141297	0.86888636	0.89430313	0.90850127	0.91683334	0.92369606	0.92823418	0.93338941	0.93662491	0.94082222	0.94314214	0.94635769	0.94752669	0.95052002
266	GS1  	 55.32	 57.57	 47.35	 80.50	 -0.47	  0.18	  0.50	 158.46	0.01786057	0.02980271	0.15727779	0.37271913	0.48280643	0.52425313	0.54312655	0.55902808	0.58292570	0.61154139	0.64014973	0.65718725	0.65272150	0.63653858	0.61757208	0.58872128	0.55717169	0.53675763	0.52939005	0.53299302	0.54817720	0.57324986	0.59669889	0.60430878	0.59664261	0.58315836	0.57917730	0.59339785	0.61803939	0.64903945	0.68792096	0.73219670	0.77694590	0.81480203	0.84604081	0.86935672	0.88864300	0.90242129	0.91417945	0.92222503	0.93045025
267	GS2  	 47.73	 49.82	 41.32	 75.96	 -0.85	 -0.27	  0.89	 197.34	0.01590757	0.02645364	0.14211265	0.33292728	0.42386554	0.45293050	0.46460650	0.47806704	0.50337263	0.53784181	0.57455865	0.59761024	0.59433723	0.57401822	0.54809697	0.51294562	0.47642936	0.45173582	0.44275566	0.44919072	0.47000283	0.49939705	0.52328809	0.52892981	0.51901383	0.50301341	0.49462166	0.50266621	0.52296126	0.55448147	0.59944304	0.65469255	0.71315719	0.76474275	0.80782409	0.84056957	0.86689870	0.88599473	0.90166673	0.91284363	0.92334224
268	GS3  	 41.40	 43.29	 35.56	 71.75	 -1.03	  0.23	  1.06	 167.32	0.01370623	0.02325608	0.12716792	0.29365844	0.36652688	0.38450714	0.39016365	0.40140646	0.42743915	0.46648382	0.51039948	0.53970396	0.53875332	0.51621938	0.48563731	0.44687460	0.40817140	0.38160509	0.37208593	0.38056597	0.40525924	0.43768622	0.46207631	0.46707831	0.45660327	0.43991570	0.42940685	0.43373538	0.45105723	0.48242550	0.53050482	0.59241411	0.66013794	0.72199578	0.77450372	0.81504341	0.84760666	0.87139769	0.89065078	0.90448153	0.91701991
269	GS4  	 35.70	 37.68	 30.80	 67.78	 -2.08	  0.44	  2.13	 168.00	0.01189157	0.02076517	0.11422469	0.26010436	0.31852280	0.32848445	0.32990359	0.33943521	0.36546434	0.40693357	0.45549720	0.48928052	0.49041480	0.46667044	0.43323610	0.39268776	0.35316674	0.32579333	0.31582755	0.32455987	0.34990499	0.38171353	0.40368469	0.40601807	0.39398178	0.37660150	0.36442683	0.36557842	0.37992258	0.41008626	0.45992774	0.52688616	0.60287006	0.67471265	0.73707463	0.78625303	0.82589712	0.85498526	0.87828461	0.89500108	0.90992473
270	GS5  	 30.51	 32.10	 26.03	 63.42	 -1.64	  0.79	  1.81	 154.32	0.00987040	0.01807140	0.10085191	0.22603796	0.27093428	0.27372832	0.27154145	0.27924937	0.30417729	0.34626963	0.39731962	0.43399793	0.43623525	0.41077110	0.37465294	0.33323534	0.29436312	0.26760368	0.25819277	0.26816778	0.29544626	0.32901541	0.35180767	0.35471379	0.34361069	0.32721084	0.31500304	0.31459554	0.32708819	0.35612577	0.40624691	0.47565113	0.55689682	0.63585928	0.70576444	0.76193719	0.80729730	0.84093340	0.86776732	0.88697021	0.90399186
271	GS6  	 25.95	 27.47	 22.44	 59.41	 -2.23	  0.45	  2.27	 168.59	0.00887069	0.01604266	0.09016049	0.19938708	0.23452138	0.23297097	0.22878625	0.23522671	0.25878384	0.30004797	0.35151306	0.38926481	0.39184612	0.36543991	0.32792225	0.28670383	0.24913615	0.22330649	0.21418693	0.22389225	0.25030554	0.28223292	0.30282004	0.30423730	0.29290737	0.27700545	0.26468406	0.26268470	0.27314077	0.30039144	0.34961100	0.42030428	0.50586488	0.59190050	0.66994879	0.73383067	0.78568305	0.82465712	0.85560406	0.87791373	0.89723143
272	GS7  	 22.26	 23.40	 19.31	 55.48	 -1.40	  0.01	  1.40	 179.63	0.00755305	0.01431531	0.08072589	0.17624202	0.20350991	0.19872403	0.19311962	0.19830196	0.22009188	0.25941863	0.30952057	0.34658514	0.34837493	0.32055077	0.28209413	0.24186551	0.20656107	0.18262809	0.17450093	0.18450991	0.21096220	0.24299614	0.26397148	0.26621743	0.25617976	0.24164361	0.22994688	0.22745298	0.23667763	0.26244806	0.31047640	0.38112578	0.46873016	0.55909728	0.64246855	0.71192725	0.76873170	0.81178576	0.84580804	0.87056575	0.89188464
273	GS8  	 18.39	 19.40	 15.99	 51.16	 -1.67	  0.06	  1.67	 177.92	0.00643934	0.01228798	0.07012571	0.15035057	0.16950292	0.16186430	0.15524602	0.15927968	0.17894839	0.21596503	0.26460093	0.30152544	0.30384771	0.27630034	0.23849583	0.20047774	0.16804996	0.14627774	0.13891639	0.14826586	0.17289730	0.20267178	0.22163892	0.22315664	0.21369333	0.20029452	0.18925551	0.18614738	0.19376990	0.21732303	0.26285528	0.33232827	0.42134149	0.51634164	0.60627561	0.68285746	0.74613381	0.79458532	0.83289151	0.86090959	0.88476220
274	GS9  	 14.92	 15.90	 13.20	 46.84	 -2.46	 -0.22	  2.47	 185.17	0.00564346	0.01060917	0.06071227	0.12769302	0.14058053	0.13132069	0.12430627	0.12752119	0.14510457	0.17922278	0.22534859	0.26118302	0.26373465	0.23692689	0.20047368	0.16507302	0.13575368	0.11621155	0.10954603	0.11776760	0.13973467	0.16605273	0.18211291	0.18240126	0.17327379	0.16104537	0.15082944	0.14723266	0.15334386	0.17427143	0.21637327	0.28300069	0.37185375	0.47032987	0.56640020	0.65022757	0.72032102	0.77479346	0.81784078	0.84958953	0.87638527
